,postal_code,ctr,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),Estimate!!RACE!!Total population,Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!15 to 19 years,Estimate!!SEX AND AGE!!Total population!!20 to 24 years,Estimate!!SEX AND AGE!!Total population!!Median age (years)
63,48088.0,0.0010401883923216338,75.3,21844.0,376.0,1970.0,40.0,29.0,0.0,0.0,902.0,79.0,165.0,7.0,67.0,25.0,391.0,16.0,16.0,0.0,0.0,0.0,124.0,93.0,95.0,0.0,133.0,24.0,62.0,42.0,190.0,0.0,11.0,94.4,1359.0,1253.0,43.3
64,48089.0,0.001459274569025136,84.8,31538.0,947.0,9842.0,41.0,0.0,0.0,0.0,1493.0,0.0,110.0,0.0,0.0,9.0,1171.0,0.0,0.0,0.0,0.0,0.0,61.0,275.0,37.0,62.0,516.0,0.0,143.0,0.0,77.0,10.0,9.0,91.5,2116.0,2254.0,34.7
65,48090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,48091.0,0.0016117928917910164,61.5,30031.0,1078.0,6834.0,65.0,8.0,0.0,0.0,4525.0,73.0,337.0,0.0,18.0,187.0,2847.0,0.0,0.0,0.0,0.0,0.0,96.0,163.0,42.0,15.0,330.0,26.0,67.0,0.0,74.0,12.0,52.0,98.3,2065.0,2446.0,37.1
67,48092.0,0.0010339976221538708,75.5,26893.0,437.0,2728.0,23.0,0.0,0.0,0.0,3406.0,228.0,515.0,7.0,93.0,113.0,1314.0,34.0,34.0,0.0,0.0,0.0,182.0,31.0,171.0,0.0,64.0,92.0,36.0,5.0,206.0,107.0,0.0,100.9,1460.0,1623.0,42.4
68,48093.0,0.0014923662217382755,68.7,24886.0,552.0,3600.0,76.0,0.0,0.0,0.0,1049.0,40.0,222.0,0.0,0.0,177.0,427.0,23.0,23.0,0.0,0.0,0.0,102.0,102.0,100.0,0.0,178.0,30.0,83.0,8.0,145.0,42.0,0.0,84.9,1340.0,1487.0,43.9
69,48094.0,0.0008616757497396068,82.3,19215.0,415.0,404.0,0.0,0.0,0.0,0.0,209.0,25.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,173.0,32.0,0.0,173.0,0.0,9.0,0.0,36.0,0.0,9.0,99.0,1325.0,1086.0,45.8
70,48095.0,0.0007998828450228511,110.1,5797.0,120.0,54.0,6.0,0.0,6.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,8.0,0.0,105.0,0.0,0.0,0.0,8.0,0.0,0.0,97.2,417.0,404.0,43.4
71,48096.0,0.0003585848414145827,132.7,3989.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.2,245.0,201.0,48.4
72,48097.0,0.0018912047545839106,79.7,5302.0,76.0,13.0,14.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,42.0,0.0,0.0,56.0,0.0,16.0,0.0,9.0,22.0,0.0,101.4,347.0,368.0,43.6
73,48098.0,0.0010278036951216,84.7,19237.0,543.0,305.0,72.0,9.0,0.0,0.0,4918.0,1514.0,77.0,121.0,589.0,176.0,320.0,0.0,0.0,0.0,0.0,0.0,51.0,20.0,345.0,42.0,134.0,21.0,47.0,0.0,148.0,0.0,0.0,93.9,1430.0,909.0,47.1
74,48099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,48101.0,0.0016162754485009574,78.7,27353.0,754.0,639.0,22.0,0.0,0.0,0.0,172.0,21.0,62.0,24.0,30.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,731.0,262.0,133.0,0.0,284.0,0.0,507.0,17.0,294.0,89.0,8.0,100.9,1357.0,1707.0,42.1
76,48103.0,0.001250027209793803,86.1,55403.0,2470.0,2611.0,313.0,0.0,3.0,0.0,5439.0,2240.0,66.0,441.0,740.0,55.0,713.0,0.0,0.0,0.0,0.0,0.0,234.0,221.0,1073.0,295.0,999.0,12.0,134.0,96.0,878.0,74.0,17.0,97.6,3205.0,3760.0,38.2
77,48104.0,0.0008071469778863205,82.1,43233.0,1408.0,1954.0,61.0,0.0,0.0,0.0,5849.0,1967.0,116.0,294.0,1009.0,118.0,705.0,38.0,38.0,0.0,0.0,0.0,280.0,200.0,653.0,0.0,381.0,39.0,106.0,151.0,754.0,92.0,47.0,98.3,4918.0,16421.0,23.3
78,48105.0,0.0007168018032508987,71.1,36366.0,1235.0,1975.0,72.0,0.0,0.0,0.0,11112.0,5687.0,117.0,544.0,1235.0,81.0,694.0,3.0,0.0,0.0,3.0,0.0,301.0,252.0,466.0,26.0,414.0,58.0,136.0,112.0,777.0,201.0,48.0,105.2,2866.0,6570.0,30.6
79,48106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,48107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,48108.0,0.0011751733234225692,73.0,26185.0,1587.0,3428.0,150.0,0.0,0.0,0.0,4186.0,1349.0,234.0,331.0,384.0,38.0,523.0,48.0,26.0,22.0,0.0,0.0,157.0,103.0,334.0,39.0,339.0,71.0,68.0,49.0,404.0,62.0,77.0,95.9,1599.0,2378.0,36.4
82,48109.0,0.0006985127358793361,41.9,5534.0,211.0,404.0,26.0,0.0,0.0,0.0,1109.0,327.0,46.0,17.0,141.0,56.0,98.0,0.0,0.0,0.0,0.0,0.0,17.0,40.0,103.0,0.0,66.0,0.0,21.0,15.0,71.0,0.0,0.0,77.8,4510.0,828.0,19.0
83,48111.0,0.0015252956178306595,71.9,40824.0,1628.0,9682.0,42.0,0.0,0.0,0.0,452.0,124.0,95.0,30.0,24.0,0.0,47.0,14.0,14.0,0.0,0.0,0.0,120.0,370.0,212.0,116.0,541.0,29.0,83.0,9.0,325.0,97.0,7.0,95.1,2287.0,2952.0,40.2
84,48113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,48114.0,0.0007886550631863769,82.1,20754.0,228.0,211.0,40.0,8.0,0.0,0.0,99.0,41.0,17.0,11.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,91.0,104.0,4.0,143.0,0.0,5.0,0.0,161.0,0.0,0.0,102.1,1507.0,1097.0,43.5
86,48116.0,0.0013289949226702553,86.1,27345.0,239.0,105.0,80.0,0.0,0.0,0.0,314.0,159.0,20.0,47.0,23.0,12.0,53.0,0.0,0.0,0.0,0.0,0.0,171.0,71.0,121.0,0.0,151.0,7.0,64.0,140.0,177.0,0.0,0.0,95.9,1775.0,1632.0,45.3
87,48117.0,0.0009912739420127347,85.1,10218.0,87.0,165.0,42.0,0.0,0.0,0.0,27.0,5.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,19.0,21.0,0.0,61.0,0.0,26.0,28.0,14.0,134.0,0.0,105.7,743.0,559.0,45.5
88,48118.0,0.0008431951899257134,81.9,12823.0,197.0,138.0,11.0,4.0,0.0,0.0,111.0,36.0,25.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,65.0,9.0,0.0,87.0,6.0,15.0,16.0,31.0,9.0,0.0,98.3,965.0,504.0,46.7
89,48120.0,0.0014290576198840185,57.0,7351.0,336.0,660.0,10.0,0.0,0.0,0.0,496.0,149.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,313.0,0.0,15.0,0.0,5.0,0.0,3.0,56.0,6.0,101.3,681.0,794.0,28.9
90,48121.0,0.0011472920743944724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,48122.0,0.0006667935730623433,66.7,10419.0,685.0,1493.0,52.0,27.0,0.0,0.0,363.0,77.0,32.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,702.0,69.0,425.0,0.0,132.0,0.0,415.0,12.0,80.0,0.0,0.0,95.0,887.0,670.0,31.4
92,48123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,48124.0,0.0007560052398218859,79.5,28891.0,636.0,1218.0,16.0,0.0,0.0,0.0,468.0,117.0,137.0,7.0,15.0,64.0,88.0,11.0,11.0,0.0,0.0,0.0,192.0,82.0,235.0,13.0,181.0,11.0,168.0,59.0,201.0,18.0,35.0,95.1,1512.0,1616.0,40.8
94,48125.0,0.0010894693132664232,73.2,20399.0,629.0,1593.0,193.0,0.0,0.0,0.0,221.0,144.0,25.0,14.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,306.0,143.0,76.0,0.0,469.0,0.0,211.0,13.0,344.0,20.0,0.0,101.1,1078.0,1147.0,38.5
95,48126.0,0.0011519852892071705,83.0,48099.0,1724.0,950.0,185.0,0.0,0.0,0.0,1245.0,273.0,17.0,0.0,7.0,68.0,215.0,0.0,0.0,0.0,0.0,0.0,224.0,76.0,1195.0,9.0,312.0,172.0,209.0,6.0,142.0,0.0,63.0,100.0,4379.0,4682.0,26.7
96,48127.0,0.0016181113732579922,71.5,35690.0,796.0,3012.0,31.0,0.0,0.0,0.0,704.0,15.0,41.0,10.0,5.0,67.0,105.0,33.0,0.0,0.0,0.0,33.0,359.0,61.0,486.0,14.0,144.0,38.0,216.0,0.0,166.0,219.0,27.0,92.3,2769.0,2519.0,37.1
97,48128.0,0.0009662926942590017,85.1,10748.0,114.0,308.0,0.0,0.0,0.0,0.0,106.0,9.0,0.0,8.0,18.0,0.0,71.0,5.0,0.0,0.0,5.0,0.0,36.0,61.0,28.0,0.0,61.0,30.0,94.0,29.0,24.0,18.0,0.0,96.9,789.0,513.0,37.5
98,48130.0,0.000796361951574422,97.6,15924.0,441.0,123.0,11.0,0.0,0.0,0.0,174.0,54.0,55.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,144.0,151.0,0.0,155.0,39.0,0.0,0.0,243.0,0.0,5.0,97.0,1117.0,507.0,41.3
99,48131.0,0.0006835390066730708,82.3,6986.0,2.0,45.0,15.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,17.0,0.0,11.0,0.0,0.0,3.0,0.0,94.2,463.0,295.0,41.6
100,48133.0,0.0010157518705091438,93.3,5652.0,231.0,117.0,14.0,8.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,211.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,10.0,93.2,323.0,315.0,42.0
101,48134.0,0.000987320329749969,85.4,21792.0,559.0,1527.0,48.0,0.0,0.0,0.0,291.0,0.0,107.0,0.0,31.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,271.0,135.0,130.0,0.0,183.0,0.0,573.0,34.0,55.0,0.0,0.0,99.5,1609.0,1034.0,39.2
102,48135.0,0.0014314808904976244,70.5,26809.0,560.0,699.0,93.0,8.0,0.0,0.0,293.0,67.0,165.0,0.0,22.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,171.0,107.0,185.0,147.0,353.0,0.0,57.0,34.0,131.0,86.0,26.0,100.5,1802.0,1807.0,41.2
103,48137.0,0.0010462684707391947,100.9,5192.0,121.0,19.0,3.0,0.0,0.0,0.0,21.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,10.0,0.0,46.0,0.0,16.0,43.0,15.0,0.0,0.0,115.0,298.0,249.0,45.1
104,48138.0,0.0011236302934839058,93.8,10179.0,71.0,137.0,11.0,0.0,0.0,0.0,204.0,16.0,62.0,34.0,10.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,45.0,0.0,36.0,0.0,21.0,11.0,95.0,0.0,0.0,98.7,720.0,313.0,52.6
105,48139.0,0.0008054538675344046,44.4,105.0,17.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,17.0,17.0,58.9
106,48140.0,0.001348122152391341,95.0,3364.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,105.7,279.0,150.0,43.2
107,48141.0,0.001578755088330135,67.5,24615.0,1020.0,17974.0,226.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,531.0,2.0,194.0,50.0,366.0,36.0,289.0,11.0,138.0,401.0,6.0,98.3,1370.0,1503.0,32.3
108,48143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,48144.0,0.001504913246531926,86.7,9509.0,295.0,103.0,12.0,2.0,0.0,0.0,54.0,21.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,81.0,0.0,66.0,0.0,27.0,15.0,59.0,0.0,0.0,102.9,592.0,438.0,48.4
110,48145.0,0.0015139455336092822,98.3,3467.0,23.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,218.0,141.0,44.9
111,48146.0,0.0011025896572612354,72.5,36883.0,1594.0,3145.0,101.0,26.0,0.0,0.0,163.0,10.0,0.0,0.0,98.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,3004.0,369.0,176.0,0.0,565.0,49.0,581.0,36.0,518.0,32.0,36.0,92.9,2241.0,2398.0,36.7
112,48150.0,0.0010074139881772449,79.0,25792.0,420.0,966.0,16.0,0.0,0.0,0.0,552.0,146.0,86.0,16.0,46.0,130.0,14.0,9.0,9.0,0.0,0.0,0.0,82.0,81.0,196.0,0.0,102.0,9.0,72.0,28.0,194.0,0.0,0.0,93.5,1352.0,1528.0,40.7
113,48152.0,0.0009371429766392422,73.6,31194.0,417.0,1733.0,65.0,27.0,0.0,0.0,1427.0,323.0,176.0,80.0,72.0,237.0,117.0,0.0,0.0,0.0,0.0,0.0,53.0,99.0,85.0,37.0,201.0,0.0,58.0,8.0,172.0,12.0,70.0,93.7,1422.0,1540.0,47.0
114,48153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,48154.0,0.001285727933780601,73.7,37581.0,576.0,1456.0,45.0,0.0,0.0,0.0,988.0,115.0,100.0,56.0,59.0,183.0,72.0,16.0,0.0,16.0,0.0,0.0,46.0,92.0,317.0,4.0,168.0,35.0,26.0,43.0,141.0,7.0,0.0,97.9,2264.0,2255.0,47.5
116,48157.0,0.0005790405950298294,127.2,1236.0,38.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,10.0,15.0,0.0,14.0,29.0,3.0,11.0,0.0,7.0,10.0,0.0,83.4,73.0,30.0,49.1
117,48158.0,0.0005276994319608744,78.7,7398.0,87.0,74.0,7.0,0.0,0.0,0.0,27.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,21.0,0.0,63.0,0.0,17.0,0.0,45.0,0.0,0.0,102.3,423.0,471.0,49.0
118,48159.0,0.0020975665713640172,82.4,2574.0,49.0,49.0,0.0,0.0,0.0,0.0,21.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,128.0,0.0,0.0,103.0,164.0,141.0,42.5
119,48160.0,0.0012272563062892044,88.5,13502.0,386.0,1015.0,85.0,0.0,0.0,0.0,90.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,128.0,72.0,19.0,0.0,295.0,70.0,103.0,39.0,41.0,34.0,30.0,116.2,793.0,611.0,40.6
120,48161.0,0.0009591108306676157,76.9,26262.0,833.0,1086.0,140.0,22.0,0.0,0.0,186.0,62.0,45.0,0.0,0.0,48.0,26.0,7.0,0.0,7.0,0.0,0.0,167.0,162.0,86.0,0.0,338.0,7.0,126.0,6.0,48.0,112.0,0.0,93.7,1776.0,1362.0,39.7
121,48162.0,0.001382897772206914,67.9,28006.0,456.0,1079.0,79.0,35.0,0.0,0.0,71.0,0.0,0.0,0.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,248.0,70.0,46.0,0.0,157.0,10.0,248.0,72.0,54.0,0.0,0.0,90.2,1676.0,2007.0,42.2
122,48164.0,0.0011161504668513675,126.3,8551.0,123.0,140.0,22.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,0.0,0.0,104.0,0.0,13.0,0.0,23.0,0.0,0.0,105.3,617.0,380.0,44.9
123,48165.0,0.0005463822625417171,88.1,7612.0,102.0,34.0,9.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,68.0,0.0,9.0,0.0,62.0,0.0,22.0,28.0,0.0,94.0,552.0,402.0,35.2
124,48166.0,0.0009831558357399199,117.5,11416.0,235.0,403.0,27.0,0.0,0.0,0.0,57.0,0.0,13.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,109.0,0.0,145.0,0.0,116.0,47.0,15.0,0.0,0.0,101.0,949.0,873.0,36.8
125,48167.0,0.0015843137031680307,75.4,22113.0,510.0,1399.0,110.0,0.0,0.0,0.0,2038.0,363.0,146.0,68.0,267.0,14.0,54.0,0.0,0.0,0.0,0.0,0.0,308.0,48.0,233.0,0.0,187.0,87.0,216.0,0.0,196.0,14.0,31.0,94.5,1373.0,1204.0,42.4
126,48168.0,0.0007775112776597386,78.6,22336.0,549.0,529.0,50.0,0.0,0.0,0.0,3742.0,1104.0,44.0,226.0,245.0,38.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,380.0,6.0,120.0,0.0,0.0,10.0,106.0,0.0,0.0,93.6,1541.0,791.0,45.2
127,48169.0,0.000883052751388274,91.3,21128.0,164.0,77.0,34.0,0.0,0.0,0.0,204.0,34.0,34.0,83.0,53.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,97.0,42.0,34.0,0.0,124.0,24.0,38.0,0.0,63.0,84.0,0.0,99.4,1621.0,1376.0,46.4
128,48170.0,0.0016152593574462794,86.6,39658.0,639.0,599.0,61.0,11.0,0.0,0.0,1733.0,224.0,46.0,197.0,517.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,83.0,121.0,443.0,11.0,193.0,0.0,12.0,47.0,113.0,0.0,0.0,95.9,2056.0,1654.0,44.5
129,48173.0,0.000862373572526977,80.4,12631.0,204.0,218.0,70.0,70.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,76.0,154.0,13.0,1.0,242.0,0.0,125.0,10.0,11.0,9.0,0.0,101.9,743.0,604.0,41.5
130,48174.0,0.0010533367270801472,67.6,31199.0,938.0,9579.0,5.0,1.0,0.0,0.0,641.0,13.0,342.0,0.0,0.0,99.0,17.0,0.0,0.0,0.0,0.0,0.0,373.0,445.0,54.0,42.0,514.0,0.0,78.0,5.0,54.0,103.0,0.0,98.0,1800.0,2126.0,37.5
131,48176.0,0.0009802351822038756,79.9,23757.0,827.0,344.0,49.0,10.0,0.0,0.0,772.0,405.0,7.0,7.0,70.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,272.0,164.0,331.0,12.0,225.0,20.0,51.0,13.0,290.0,140.0,0.0,102.1,2001.0,1418.0,42.8
132,48177.0,7.717835918808364e-05,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.8,20.0,0.0,33.6
133,48178.0,0.0012320770745573638,69.5,34308.0,832.0,98.0,90.0,19.0,0.0,0.0,723.0,308.0,24.0,46.0,87.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,88.0,133.0,353.0,0.0,246.0,0.0,143.0,26.0,311.0,13.0,60.0,93.7,2285.0,1484.0,42.0
134,48179.0,0.0015631155372530015,97.6,3596.0,44.0,78.0,47.0,6.0,0.0,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,219.0,258.0,44.0
135,48180.0,0.0023497809323386495,67.2,61574.0,1689.0,10728.0,249.0,18.0,0.0,0.0,973.0,47.0,272.0,31.0,11.0,237.0,211.0,0.0,0.0,0.0,0.0,0.0,1205.0,593.0,86.0,101.0,989.0,22.0,508.0,86.0,440.0,82.0,63.0,94.0,3660.0,4052.0,37.9
136,48182.0,0.0012194208415154263,68.2,21735.0,237.0,68.0,38.0,0.0,0.0,0.0,212.0,0.0,88.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,25.0,126.0,33.0,12.0,176.0,0.0,0.0,18.0,297.0,0.0,18.0,95.1,1273.0,1324.0,43.4
137,48183.0,0.0012198406397193754,76.0,42544.0,831.0,2239.0,53.0,0.0,0.0,0.0,1270.0,10.0,357.0,0.0,69.0,72.0,395.0,0.0,0.0,0.0,0.0,0.0,233.0,524.0,54.0,43.0,620.0,39.0,243.0,97.0,173.0,8.0,23.0,95.0,2581.0,2317.0,43.6
138,48184.0,0.001247720739920266,64.0,17605.0,441.0,3066.0,52.0,0.0,0.0,0.0,157.0,0.0,13.0,0.0,122.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,258.0,67.0,0.0,108.0,233.0,54.0,150.0,68.0,81.0,223.0,0.0,86.5,1161.0,1527.0,37.8
139,48185.0,0.0013321364092506295,57.6,47865.0,847.0,8731.0,162.0,14.0,0.0,34.0,2812.0,469.0,520.0,20.0,52.0,48.0,146.0,30.0,30.0,0.0,0.0,0.0,515.0,168.0,181.0,12.0,399.0,57.0,52.0,9.0,258.0,258.0,0.0,82.5,2409.0,3324.0,41.4
140,48186.0,0.0016927472633429493,73.3,34255.0,859.0,6673.0,221.0,92.0,0.0,0.0,840.0,23.0,44.0,19.0,33.0,181.0,307.0,7.0,0.0,0.0,0.0,7.0,406.0,252.0,75.0,35.0,561.0,67.0,232.0,21.0,121.0,58.0,0.0,95.3,2025.0,2129.0,39.2
141,48187.0,0.0009378679389863942,92.1,49686.0,1526.0,4081.0,36.0,0.0,0.0,0.0,7456.0,1240.0,172.0,87.0,310.0,158.0,913.0,0.0,0.0,0.0,0.0,0.0,428.0,259.0,400.0,84.0,441.0,18.0,120.0,42.0,156.0,290.0,110.0,98.1,3401.0,3116.0,39.4
